"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","Absolute score (sig.score)"
"GTEX.RTLS.0326.SM.2TF6A",0.0458308519867572,0,0.00254167988503229,0.00650818405223891,0,0.0424595940230623,0,0.0156446315832584,0,0,0.00543130368773493,0.00217704375032203,0.0216489204908547,0,0,0.167487936102272,0,0,0.0173601286717674,0.00257082141894242,0,0,9999,0.115826925492119,1.05454774122574,0.329661095652242
"GTEX.T2YK.2226.SM.32QPT",0.0599835877482165,0,0.018550288764728,0.108658441410925,0.00924868051345738,0.0162963074713851,0,0.00492378403358937,0,0,0.0485213806987014,0.00244211890390828,0.0802147887493369,0,0.0750067574726628,0.101885462884924,0,0,0.0907979470835367,0,0,0.0120262321803766,9999,0.154080810803007,1.02417963808491,0.628555777915748
"GTEX.X4XX.0011.R5A.SM.46MWN",0.00725024231564182,0,0,0.0145900687752794,0,0.029645349920333,0,0.013463916425885,0.00376725571088853,0,0.0126636449016013,0.00360324146257308,0.0123449831295151,0,0.000310932599891491,0.0596562990281801,0,0,0.0238582164564538,0,0,0.0023611013608324,9999,0.0260087396196272,1.0761945401236,0.183515252087075
"GTEX.YBZK.0226.SM.59HLO",0.0296510851000672,0,0.0759979715386379,0.0565631862865379,0,0.0556532012073601,0,0.0319786344990914,0,0,0,0.0801772272408745,0.0698732392907838,0,0.00182342027251028,0.120530905692948,0,0.000526714739478824,0,0.0671455121445577,0.00237247379882876,0,9999,0.0768871930086656,1.06165706346659,0.592293571811677
"GTEX.XUZC.2126.SM.4BRW8",0.00694621233846311,0,0.00961825259289548,0.000806988506726411,0,0.000224282637119751,0,0.00341356655137396,0,0,0,0.00231547526556419,0.00578039651410328,0,0.000195338724190633,0.00508385603453637,0,2.18156879842601e-05,0.00500575322131744,0,0,0.000149110066001223,9999,-0.0142787882655911,1.06788405226195,0.0395610481402761
"GTEX.YB5K.0003.SM.4VDSN",0,0.0852756763918165,0.0725618482543941,0.0017764504837531,0,0,0,0.00378495748266083,0.00485371466375051,0,0,0.00509310678312743,0.00141531332246823,0.000915660954538982,0,0,0,0.0304471110210828,0.000244859997489146,0,0.00351716263919353,0,9999,0.536126708683871,0.851258046681042,0.209885861994275
"GTEX.148VI.1226.SM.5RQJR",0.0211822438835198,0,0,0.000111396734623765,0,0.0263205269590366,0,0.016606714561905,0,0,0,0.0139221130485169,0.00227925183626171,0,0.00553943980416693,0.0515290146494797,0,0,0.0603093811526463,0,0,0,9999,0.135771938343908,1.0389545548116,0.197800082630157
"GTEX.XQ3S.0006.SM.4BOQ4",0.011377795167654,0.00559041592287818,0,0.118957121842173,0.0308523636339024,0,0.00651428904747135,0.00114288711425804,0.0204346627468573,0,0.132029678269191,0,0.212200038282019,0.00862940299284966,0,0,0,0,0,0.00114166699432325,0,0.0763905054846595,9999,0.561646818273722,0.826772533348557,0.625260827498236
"GTEX.X5EB.0826.SM.46MVS",0.00415656408127851,0,0.0022368049704999,0.00920447337921958,0.0138397626258199,0.0245059183743629,0,0.00128139971215924,0,0,0.027291864191074,0,0.0586428277066597,0.0304141601998948,0.00073458380814253,0.439671884453533,0,0,0.0165797470152303,0,0.000998446398923015,0.0374577466474823,9999,0.491709452082723,0.876778662151741,0.667016183564279
"GTEX.133LE.2226.SM.5IFGU",0,0,0.00140810116674272,0.00856418210602865,0,0.0117879760051239,0,0.00263239361931309,0.00157597803407908,0,0.0151376418152734,0.000342206213065641,0.015784920669975,0,0.000939789211996454,0.0439161095288247,0.000391590360971166,0,0.0137500067656164,0,3.02791605875745e-05,0.000222329487715442,9999,0.0176539928212796,1.0886439262749,0.116483504145313
"GTEX.ZVT2.0626.SM.5GICR",0.0145888956335379,0.00821583848071683,0.0409282507983139,0.0536042920421183,0,0.0720405658843463,0,0,0,0,0.00475776110129885,0.0128395818070623,0.0330749968373028,0,0,0.0930656523470111,0,0.00336394467785795,0.0272533633531331,0,0,0,9999,0.0854308060207186,1.0426010709483,0.363733142962699
"K.562.SM.4AD4F",0.00198775338218819,0,0.0005758154950908,0.000536255061286047,0,0.0144607260123571,0,0.00208903929315951,0.00538159628940752,0,0,0.000790589776285094,0.00309068412581663,0,0.000233120711768259,0.00320376457684061,0,0,0,0.0039398164335984,0.0230522779046387,0,9999,0.0886000187557301,1.07441700013844,0.0593414390624368
"GTEX.QESD.0008.SM.447B2",0.000219087671447756,0,0,0,0,0.0309508163842131,0,0,0.00441003493276184,0,0.00583150193137915,0,0.00323148369564337,0.00274274991399263,0.000231963108360294,0,0,0,0.00622858945289745,0,0,0,9999,0.0152466025049407,1.12537919228919,0.0538462270906956
"GTEX.145LU.0011.R9b.SM.5SI66",0.0133380623661704,0,0,0.0505093567039279,0,0.03312910472956,0,0.00965842465533773,0,0,0,0.00842950608006843,0.0238114475852356,0,0.00239158819471252,0.0593562632751073,0,0,0,0.00267585390833683,0,0,9999,0.0150671133295633,1.09644924714986,0.203299607498457
"GTEX.U412.0326.SM.5DUVP",0.00502993936056388,0,0.00660143752120005,0.00175397478438637,0.00261627512388181,0.00799434743274778,0,0.00104061841416832,0,0,0.00244425954976387,0,0.00158331494326064,0,0.000524933316764678,0.0252434768473255,0,0,0.0017957962903826,0.00161301775573569,0,0,9999,-0.0254843417301506,1.09349446035277,0.0582413913401811
"GTEX.13OW6.0011.R2a.SM.5L3HG",0.0347471674626739,0,0.0197262811366755,0,0,0.0118835136941235,0,0.00911755973773186,0,0,0.00595293092646546,0.00392587017835179,0.0315524256721928,0,0,0.0430120308258798,0,0,0.00161386706381655,0,0,0,9999,-0.0121798063290048,1.08495882062714,0.161531646697911
"GTEX.14DAQ.3026.SM.5S2QZ",0.025340961028341,0,0.000451917152126491,0.0121297552686458,0,0.000562363180824615,0,0.0171091594316354,0,0,0.00156662545268068,0.0105101770479064,0.00518212392039314,0,0,0.0246858870872866,0,0,0.0035560663906622,0,0,0,9999,-0.0503321280208427,1.11856938383761,0.101095035960502
"GTEX.1399U.2426.SM.5K7XB",0.00387860714918943,0,0.00162705464739579,0.00705978096028286,0,0.0239702351493838,0,0.00252889534039504,0,0,0.00505898791661856,0.00227481861747953,0.0251851177342528,0,0.00131567155940731,0.0581049414189612,0,0,0.0420951725807223,0,0,0.000519138109169224,9999,0.0609115363768518,1.07013197714944,0.173618421183258
"GTEX.ZT9W.2426.SM.57WFJ",0,0.000514625476155349,0.00166400673196025,0.00150536951457955,0,0.065676154749797,0,0.00234004054362582,0.000789881850571851,0,0.0344073448113428,0,0.0208213356456033,0,0.00174336428710358,0.123252780918321,0.000163643191689857,0,0.0167279137434896,0,0,0.000714363982252785,9999,0.123929587872124,1.05020325641627,0.270320825446493
"GTEX.1399R.0926.SM.5J2N8",0.00967374870720795,0,0,0.00640307548370507,0,0.0260254377204671,0,0.000513025045126799,0,0,0,0.00762645708003419,0.00427747050454449,0,0.000254490351746878,0.0247330666415766,0,0.000303475348495529,0.112491362213392,0,0,0,9999,0.525363959864436,0.858313370267522,0.192301609096296
"GTEX.WHWD.1426.SM.4OORU",0.0250928887761221,0,0.0403110881618066,0.0564895003589854,0,0.0641856053384809,0,0.0102439223981842,0.00598030766627586,0,0.00574856855074507,0.000106441385724768,0.00564663613953718,0,0,0.0352719294403204,0,0,0.038517078096117,0.0047063906541563,0,0,9999,0.271001435715667,0.973285683377639,0.292300356966456
"GTEX.13FHO.0011.R1b.SM.5KLZG",0.0233230214417244,0,0.0112363450453964,0.00128366825905776,0,0.00949268657554007,0,0.0071439544474782,0,0,0.00491905450598491,0.0051472899037292,0.0420390778895919,0,0,0.0498734466490226,0,0,0.000488561461558411,0,0,0,9999,0.0257074495432568,1.08635672344458,0.154947106179084
"GTEX.131XE.0826.SM.5HL9W",0.000787781650232942,0,0.15616881081895,0.0575673951471761,0,0.0693656294481648,0,0,0,0,0,0.00999383118732038,0.0851636499539029,0,0.0014499842273706,0.143915536200262,0,0,0.0272337879256405,0.0109817238817041,0,0,9999,0.189151210944958,0.998923792434604,0.562628130440724
"GTEX.13N1W.0011.R4a.SM.5MR52",0.00997016156563513,0,0,0.00276205353696425,0,0.0216673250262235,0,0.021647589176727,0.00145676066461557,0,0.0195268349161725,0,0.0396972584650008,0,0.00316233169095463,0.0194448993384972,0,0.000301082640369574,0,0.0169910346728616,0.00161078961768482,0,9999,-0.0300492459238436,1.10365187684869,0.158238121311707
"GTEX.ZTX8.0726.SM.59HL9",0.00583017638099323,0,0.00447391304161266,0.00693920630269754,0,0.0699481736622219,0,0.00191201162942783,0,0,0.0263230794229621,0,0.0533555011883187,0,0.00996518457074519,0.0681541274055196,0,0.000748030130548939,0,0.132594977196138,0,0.0757936903603792,9999,0.132391945002586,1.07824828326226,0.456038071291565
"GTEX.ZVT3.0006.SM.51MT9",0,0.00297951970337434,0,0.0813644022782276,0.00068705408861838,0,0.0244810417161025,0,0.000518680587314274,0,0.0662139527138852,0.0235011165494727,0.124988562003103,0,0,0,0,0,0,0.0146847810672215,0,0.0473910400574053,9999,0.618209715408167,0.786015378153579,0.386810150764724
"GTEX.X4EP.0011.R1A.SM.3P624",0.0230442712434132,0,0.0230087915845476,0,0,0.00177840232110764,0,0.0685510992063953,0,0,0,0.0983069186956828,0.11263883753081,0.0286186007944853,0.0817721586784467,0.150115499330371,0,0.0517540821668958,0,0.046138109423577,0.0139183458223135,0.0366186304578834,9999,0.163464914812801,1.03906698789681,0.736263747255929
"GTEX.111CU.1026.SM.5EGIL",0.0128707873540562,0,0.00200368011965329,0.0139526386890488,0,0.0449522122174329,0,0,0,0,0.00798605725811131,0.00632599918336489,0.0808652422141512,0,0.0117678455963683,0.0583602747908959,0,0.00102429513811279,0,0.0363568761277081,0.00395788276305019,0.0404614313854746,9999,0.0970600953566916,1.07005485699729,0.320885222837429
"K.562.SM.4BRWK",0.0108529997312074,0,0.000478849926309517,0,0.00585167001975477,0,0,0.00807937332251897,0.000874321188352973,0,0,0.00949170623332558,0.00197633340968356,0,0,0,0,0.000543203729755438,0.00512986208380126,0,0.0127653457313808,0,9999,0.0596820170324041,1.08562029264614,0.0560436653760903
"GTEX.R55E.1026.SM.2TC5S",0.0118569610939179,0,0.00277523288909693,0.00707283716394007,0,0.00637516710332757,0,0.0138117659143306,0,0,0,0.00580732187431633,0.00758385420752,0,0.000660915837007395,0.0142780768742339,0,0,0.0193455675848407,0.0038109077242333,0,2.84948957140946e-05,9999,0.0255673396192855,1.0752786346491,0.0934071031624787
"GTEX.12WS9.0011.R4b.SM.5P9EU",0.00226072523891671,0,0,8.27430444128239e-05,0,0.00454286317376571,0,0.000298946085105049,0.00182045536267845,0,0.00561587807590148,0,0.015832660729236,0,0.00202774487739571,0.0157365260983482,0,0,0.00213581724941263,0,0.000195755614932628,0,9999,0.125348015649224,1.05138326073163,0.0505501155501054
"GTEX.13RTJ.0011.R10b.SM.5O9CW",0.0158315887734886,0,0.0133203370145325,0.0150027034641986,0.00270942221641679,0,0,0.00416662727933539,0.00517942930142115,0,0.00115753425555698,0.00982923163495684,0.0198639779390513,0,0,0.0177847474712144,0,0,0.000647060914994116,0,0,0,9999,-0.0526273555909073,1.10214440077762,0.105492660265167
"GTEX.13S7M.0011.R6b.SM.5O9D8",0.00700638158663961,0,0,0.0114736649201038,0,0.00171262570018447,0,0.0129843699769941,0,0,0,0.00634419763210396,0.00489245628314762,0,0,0.0202319492113112,0,0,0.00713356103977669,0,0,0.00184511713874355,9999,-0.0311958571381597,1.10090251489549,0.073624323489005
"GTEX.13NYS.1626.SM.5J2MU",0.00851430549535009,0,0.0068783374572299,0.114766555020904,0,0.203530814500662,0,0,0,0,0.100355063947815,0,0.0432250573739138,0.0160605204431207,0,0.327388672914168,0,0.058026039594375,0,0.0231289730633046,0,0.061847666531798,9999,0.332658565981042,0.950765487177659,0.963722006342641
"GTEX.TKQ2.0004.SM.3NMAC",0.0110946256570152,0.137691828811698,0.0562451854070375,0,0,0,0,0.0117714899857825,0.000596969211251347,7.26481873030024e-05,0,0.00425728381971812,0,0,0,0.00564579030706369,0,0.0428819225236463,0,0,0.00116455996546304,0,9999,0.441226512012394,0.898645569632649,0.271422303875979
"GTEX.RUSQ.0003.SM.2XCEB",0.0869098883727632,0.220804751674585,0.0177362132962948,0,0,0,0.00127522268922735,0.0072949116520124,0.00222118959863723,0.00111784284532684,0,0.00821928573499781,0.000731594298162646,0.000354858285126419,0,0,0,0.085435496324737,0,0.00230939192767241,0.000746094525485256,0,9999,0.449911047400134,0.901773629647501,0.435156741225028
"GTEX.XQ3S.1026.SM.4BOPJ",0,0.000212854103968628,0.00151123514771689,0,0,0.0417329077072393,0,0.00608861993826472,0.000329526934489227,0,0.0141600851492985,0.00594417567523705,0.00252100357448767,0,0.00286705536316497,0.0574405161203292,8.77859376619957e-05,0,0.0341389688049166,0,0,0,9999,0.121032421153567,1.04360223495041,0.167034734456775
"GTEX.S32W.0126.SM.4AD61",0.00858002899637976,0,0.00175400259096831,0.0227557138798053,0,0.0463368507583142,0,0,0,0,0,0.0121925837365957,0.0529812895532312,0,0.00835844521485499,0.0901173530364897,0,0.000103135263572888,0,0.00626850504164042,0,0,9999,0.132744695901903,1.04490020017139,0.249447908071852
"GTEX.ZTSS.0926.SM.59865",0.0449182138035401,0,0.0304551016959594,0.100273140665524,0,0.143457623891503,0,0,0,0,0.00969856282988096,0.00913496255705429,0.0137385154250739,0,0,0.0607310861072855,0,0,0.0246129954441722,0.0124197559451013,0,0,9999,0.0126933919945224,1.09910481118176,0.449439958365094
"GTEX.X4EO.0126.SM.3P5YN",0.0230876507300862,0,0.00719664741604346,0.0273130231207273,0,0.0475131776765792,0,0.0184795323749587,0,0,0.0115744221940116,0.00664204607220982,0.0284937429083467,0,0.000771920108849456,0.16547071659406,0,8.00182286337597e-05,0.0359055265350499,0,0,0,9999,0.0774335264084296,1.06122189111327,0.372528423959556
"GTEX.13O3O.0011.R6b.SM.5P9GY",0.00739797211456999,0,0.00924259276404172,0.0151125484480523,0,0,0,0.0194895470129626,0,0,0.00285973746006964,0.00811422408612523,0.0206897325701956,0,0,0.0171786813919613,0,0,0,0,0.000946558190052625,6.34419224713717e-05,9999,-0.0229483931357955,1.09788250666642,0.101095035960502
"GTEX.Q2AI.1326.SM.2S1PL",0.00442645244785961,0,0,0.00699760344832646,0,0.0274378529361546,0,0.0242902562904268,0,0,0,0.00915483013419018,0.0181415437849139,0.0183477482792471,0,0.0465254881836929,0,0.0163283604182411,0.0920765125646855,0,0,0,9999,0.231747586132977,1.00007225321698,0.263726648487738
"GTEX.12WSH.0011.R9b.SM.5LZUG",0.0093851456336043,0,0,0.0481284941143183,0,0.0192481172658249,0,0.000309441981623625,0.00319777927876373,0,0,0.000879123325082345,0.0252005041669464,0,0.0168302621540338,0.064898705948621,0.00177066571435507,0,0.0181326818473263,0,0.00141556185801132,0.00158568239839388,9999,0.114448313953454,1.04301941515115,0.210982165686905
"GTEX.ZVE2.0326.SM.57WFC",0.0066523468216809,0,4.18771813587077e-05,0.00630603446876505,0,0.0387691574224235,0,0,0,0,0.0263402203090076,0,0.0228993368047442,0,0.000498031590549698,0.22125231864852,0,0,0.0816305009969605,0,0,0,9999,0.281118990311955,0.986157256991012,0.40438982424401
"GTEX.S32W.0326.SM.2XCBI",0,0,0.00461603284521404,0.0287981730813065,0,0.169542930207416,0,0,0,0,0.0766094636391444,0.0179381134776119,0.303654952438483,0.0128107013277638,0.0518693251395576,0.107446528902929,0,0.023836791491718,0,0.221592487469116,0,0.0900371109110879,9999,0.254473929730927,0.999591157807977,1.10875261093135
"GTEX.ZF2S.0326.SM.4WKGD",0.0602215025132144,0.484266717031543,0.144174477787371,0.311007204251267,0,0.0241251728612019,0,0.0530236722289449,0.135981954262563,0,0.0850886433946768,0.118449618725744,0.323112859403035,0.0454593289836201,0.00739560483061869,0.174410762400916,0,0,0.000454336755784908,0,0,0.0196540241020059,9999,0.427191724554371,0.903469275740802,1.98682587953251
"GTEX.UTHO.2426.SM.4JBHD",0,0.0173844019907455,0.0458971633426475,0.0204500463294636,0,0.0869644831749258,0,0.00623851459321776,0.00175000725487079,0,0.0275868908012933,0.0210195213292315,0.0264138441062341,0.00263854977064022,0,0.0587409700425134,0,0,0,0.0025220619825779,0,0.00656851519289601,9999,-0.0200129084923614,1.09543118762366,0.324174969911257
"GTEX.WYBS.0008.SM.4ONDX",0.00280476574668876,0,0,0,0.00300292338935547,0.0179401370627598,0,0,0,0,0.00328651371048087,0.00098197330308057,0.00224543314617523,0.000181123955845654,0,0,0,0,0,0.00142501734214516,0,0,9999,0.0134510126981706,1.14347553910443,0.0318678876565315
"GTEX.Y5LM.1826.SM.4VDT9",0.0016377538828421,0,0.00936480063588472,0.0185227528547803,0,0.0154976914039789,0,0.00262557103193479,0.0151446797764099,0,0,0,0.011042610875493,0,0.00100217055617142,0.0545219198977728,0.0045305969650432,0,0.0326648526130318,0,0,0.00377249912218337,9999,0.0226197051638689,1.07174687158031,0.170327899615526
"GTEX.11NUK.1026.SM.5HL5J",0.0235382748232707,0.00010262494729318,0.00753478862375833,0.065694080827208,0,0.140744546589627,0,0.0515614290135801,0,0,0.0203232880351949,0.00343062294330468,0.0177850265547769,0,0.0338096442045231,0.035470234497721,0.00221671636161682,0,0.00180336589545121,0,0.00146959661975625,0,9999,0.059379373400776,1.0969646513226,0.405484239937082
"GTEX.YJ8O.2826.SM.5CVM4",0.0045572016025697,0,0.00892244406401151,0.00175829613605584,0.00126502238782696,0,0,0.00268578909411468,0,0,0.0022952969103634,0.00305877234788716,0.00102461505575919,0,0,0.00642041315759638,0,0,0.000978336544133299,0,0,0,9999,-0.0230147832895446,1.08272065717497,0.0329661873003181
"GTEX.ZA64.1426.SM.5CVMC",0.00325947033602437,0,0,0,0,0.0329316116051612,0,0.00194542485725561,0,0,0.0105515370353739,0,0.0693909401246883,0,0.000761577571410606,0.0460635005453021,0,0,0.0299562437938835,0,0.00909675137712209,0.0136293816948174,9999,0.171646794763132,1.03101544607417,0.217586438941039
"GTEX.12126.1026.SM.5P9JJ",0,0.00154070901166654,0,0.0106538956588459,0,0.0140758514666609,0,0.0286633206172541,0,0,0,0.000733076213671265,0.00826869589321736,0.0154900429246866,0,0,0,0,0.0230182335556843,0,0.00304970643336298,0,9999,-0.0342194014047485,1.11488316326043,0.10549353177505
"GTEX.WZTO.1126.SM.3NM93",0.00252937406101807,0,0.0022538438555258,7.9649632422887e-05,0,0.0152380364968464,0,0.00135604903166966,0.00669861166211171,0,0.0110649904485858,0,0.00431689415208665,0,0,0.0278741773801086,0,0.000446594885652721,0.0376430286531219,0,0,0.000388944114841533,9999,0.0271663476825761,1.09171038042088,0.109890194373992
"GTEX.WHSE.1626.SM.4M1XL",0.0245855062847286,0,0,0.012373137451968,0,0.0200245713622707,0.000368390120335012,0.000988271688982402,0,0,0.0054798405464007,0.0054258790742151,0.000720743503610875,0,0.00187173499844364,0.0332009362225279,0,0.00133002264654937,0.0699165731150731,0,0.00393785978758671,0,9999,0.094891133945798,1.07091631064849,0.180223466802692
"GTEX.X5EB.0426.SM.46MVY",0.00731573033840493,0,0.0228077552108446,0.0844258063005036,0,0.213306672018497,0,0,0,0,0.0944089699902136,0.00556887414177147,0.268580675551895,0,0,0.496782129430192,0,0.000217759268268455,0.0469561265319535,0,0,0.0497360884409572,9999,0.415797135220136,0.910531821819809,1.2901065872235
"GTEX.ZVT2.1326.SM.5E45H",0.00319552108184783,0,0.00729432032825647,0.0158516353741085,0,0.0313909478904459,0,0.00239644477448273,0.00158762134609418,0,0.00539386165110056,0.00135926557712506,0.00804375130598494,0,0,0.0563284188620774,0,0.00243386981797757,0.02625598868841,0,0,0,9999,1.99979569966471e-05,1.08338017285808,0.161531646697911
"GTEX.147JS.1026.SM.5S2MP",0.0210695209793938,0,0.00814071023446881,0.166054676676351,0,0.0965341063612049,0,0,0,0,0.0365233539874552,0.0141613449959865,0.0529984229884737,0,0,0.100403613704499,0,0,0.0722874430852127,0.00875287977378172,0.00251632535304352,0.0491390241069058,9999,0.157979608796828,1.03209830342039,0.628581422246777
"GTEX.ZVE1.0726.SM.51MRN",0,0.00229359141926111,0.00355829388090979,0.000210149494159458,0.00869017698979086,0.0203340911295352,0,0.010222222510797,0.00347431489016231,0,0.00664486332896457,0.00666343524601633,0.0255156282271642,0.0195631430034366,0,0,0.000911342542403841,0.0122902013905854,0.0196890786635659,0,0.0214711139811586,0,9999,-0.00714496577861848,1.07923893260179,0.161531646697911
"GTEX.WXYG.0126.SM.4OND7",0.00355940968811102,0.41435910588196,0.0527112189721663,0.376574462620852,0,0,0,0.0310186622344459,0.0592817193454953,0,0,0.0634483627444259,0.343163695736756,0,0,0.242815175267994,0,0,0.012752117645982,0,0,0.111275907260801,9999,0.334074210981633,0.947387618652568,1.71095983739899
"GTEX.QEL4.2126.SM.447AE",0.0115517921275499,0,0.0530019794749827,0.0194773415741739,0.000556137084859263,0.055534345720807,0,0.00272206750669988,0,0,0.00867560510056118,0.0107084914267842,0.0114147303396726,0,0.0145632807183639,0.118399666741918,0,0,0.0373423473794162,0,0,0,9999,0.0484377545372671,1.05387043603048,0.343947785195789
"GTEX.145MO.3126.SM.5S2RT",0.0152540015284845,0,0.013223091664684,0.0161409592184145,0,0.0112084719386748,0,0.0231012719622813,0,0,0.0138359330747088,0.00682536418495233,0.0281049059289864,0,0,0.0698657830591956,0,0,0.0193624122388418,0,0.000664244141814847,0,9999,0.00929125742540964,1.074931104167,0.217586438941039
"GTEX.WWYW.3126.SM.3NB39",0.00536276517724439,0,0,0,0,0.034408195050938,0,0.0347318880248814,0.000573186408952552,0,0,0.0026961999344868,0.020350797999909,0.0142397064670341,0,0.000800286875856099,0,0,0.0221991188112416,0,0.00100433629970199,0.00209531163748349,9999,0.0012552203233895,1.09395686711634,0.13846179268773
"GTEX.11LCK.1226.SM.5Q5AM",0.00615706350328225,0,0.0157123207051413,0.00350846311670614,0,0.00352086711424459,0,0.00251211037841,0,0,0.000178756305486613,0.00172275876842049,0.00396486808166728,0,0.00181443386725167,0.0134079514824241,0,0,0.004641750294891,0,0,0,9999,-0.0235325249322777,1.0662956552277,0.0571413436179254
"GTEX.XBED.1626.SM.47JYN",0.0196988946744396,0,0.0659917546368958,0.00466763792135073,0,0.0193046954609289,0,0.00124764265056242,0,0,0,0.0144540948290818,0.0104891549091051,0,0.0100227709399911,0.167031240045526,0,0,0.10465862630391,0,0,0,9999,0.184265884058773,1.01578273715052,0.417566512371792
"GTEX.13CF2.0011.R5a.SM.5LZWS",0.00947588847551959,0,0.000267376101826768,0.0070699773077467,0,0,0,0.00541432050394435,0.000824420241660994,0,0.00181563049984414,0.00482622106394164,0.00355032027008354,0.000974781081962772,0,0.00226592905237063,0,0,0.00488321375765349,0,0,0.000388392170596541,9999,-0.0330629345560569,1.1204251289044,0.0417564705271512
"GTEX.13O3P.1426.SM.5L3DT",0.00481122040464176,0,0.0170502729067904,0.00456350991013932,0.00238169871971513,0.00928452959193687,0,0.0017356423520819,0,0,0.00654769675534762,0.00394472634688437,0.0367692276774209,0,0.0022146096515448,0.0718456163117937,0,0,0.00975919677357952,0,0,0.0148041332148107,9999,0.0208229328734907,1.09483796730648,0.185712080616687
"GTEX.ZV68.0008.SM.4YCCV",0.00256433525141234,0,0,0.00093205490223951,0.00212777011316692,0.0227294142224458,0,0,0,0,0.00277875517212386,0.000460231828670883,0.00189871687714797,0.00265732395166358,0,0,0,0.00294508625579711,0,0.000642197181962427,0,0.0020205847705207,9999,0.0344647914911368,1.11156461683046,0.0417564705271512
"GTEX.VUSG.0426.SM.3GIKD",0.00530341580247436,0,0.0145071060981391,0.031100601628172,0,0.0932395070545384,0,0.00295073325660729,0.00322284442546723,0,0.00967325678193417,0.0281984540862702,0.04004140090215,0.00461333815765114,0.0375201397364569,0.0889733847089808,0.00154207786422003,0,0.0920413704933675,0,0,0.000902025384155073,9999,0.00781154762932304,1.08259577570086,0.453829656380584
"GTEX.14BMV.2326.SM.5RQJ4",0.0292124426047093,0,0.0169031069407428,0.0123477078598089,0,0.0313842045175677,0,0.018576353922926,0,0,0,0.0155957067591046,0.00309042253599609,0,0.00310613747987102,0.0150957012424071,0,0,0.0656736057885542,0,0,0,9999,0.146255561408443,1.03475324414701,0.210985389651688
"GTEX.11TT1.0005.SM.5NQ8Y",0.01925301860848,0,0,0.00292024551275176,0.0253126250114469,0,0.00215572397581822,0,0.00213740704277017,0.000693764989413796,0.0373928396463315,0,0.115682597682792,0.0236302572053633,0,0,0,0,0.00382780263628417,0,0,0.282372581596518,9999,0.458686493901751,0.974528854692696,0.51537886390797
"GTEX.12WSG.0326.SM.5FQU3",0,0,0,0.195987811723342,0,0.217982735343986,0,0,0,0,0.171710718405364,0.0538381054235815,0.287072318309845,0,0,0.283842767500609,0,0.0234379481816989,0.146890385870798,0,0,0.157722828506247,9999,0.429414913598302,0.903302516972016,1.53848561926547
"GTEX.QEG4.0626.SM.2S1OY",0.00404500740499785,0,0.011182870761954,0.000900745157175315,0.000547340742809059,0,0,0.00672515069896634,0,0,0.00200561776726527,0.000442780166549366,0.00197649490933271,0,0.000291258730958278,0.00527652632704374,0,0,0.00176984294487023,0,0,0,9999,-0.0220884511048549,1.06833888712855,0.0351636356119222
"GTEX.13VXU.2926.SM.5LU5C",0.0200446332868668,0,0.00641767431487013,0.0131027513096808,0,0.000218745716271058,0,0.0168412498672002,0,0,0,0.0111741527348446,0.0078344238699279,0,0,0.0197976575699619,0,0,0,0.0111607721911096,0,0,9999,-0.0508603467480734,1.11320578701202,0.106592060860733
"GTEX.145LU.0526.SM.5O9AT",0,0.0673286266513724,0,0.307903692042526,0.0306024266885034,0.512174060841037,0,0,0,0,0.28748814367267,0.00370504612878228,0.155883154818097,0,0.140912714698037,0.149132549065232,0,0,0.0769232610285842,0,0,0.064675774064509,9999,0.325179959982206,0.962710878811915,1.79672944969935
"GTEX.131XE.2426.SM.5EQ5V",0,0,0,0.0104146955901121,0,0.0330371901183537,0,0.00215861544677465,0,0,0.019432988855297,0.0118941829363579,0.0271262119387399,0,0.0131979638711949,0.22710439442136,3.45132595292352e-05,0,0.0775784507241706,0,0,0,9999,0.286175879906584,0.982779361712448,0.42197920716189
"GTEX.ZAB4.0011.R8b.SM.4SOKF",0.0360532474218398,0,0.0243250757050162,0.00360258526628003,0,0.00965129574757995,0,0,0,0,0.0138539919054222,0,0.026155567212989,0,0.00592794332282612,0.0365005965028125,0,0,0.00216608046370351,0,0,0,9999,-0.0175737736230844,1.08171459425528,0.158236383548469
"GTEX.13OVJ.0926.SM.5K7U1",0,0.00215045033562886,0.00186297260863315,0.0125627333616738,0,0.0598296481009365,0,0.00616994161044572,0.0135929150033737,0,0.049862748726503,0,0.0277565121415461,0.0512589264885605,0.00373700285887663,0.11459155623512,0,0,0.022439179915697,0,0,0.00342022813569885,9999,0.164268282074795,1.02899817748637,0.369234815522694
"GTEX.XQ3S.0126.SM.4BOO9",0.0220983695199496,0,0.00121357476140024,0.0293452596443894,0,0.0295122087368715,0,0.00516860653379918,0.000812822326104685,0,0.0118323575248945,0.00363962632069022,0.0320163425385321,0,0.00712989343566959,0.0478954322215027,0,0,0.0139408204078491,0,5.83249809645055e-05,0.00192949526789377,9999,0.0142863643188167,1.07744803609303,0.206593134220511
