"","mRNAProportions.Bcells","mRNAProportions.CAFs","mRNAProportions.CD4_Tcells","mRNAProportions.CD8_Tcells","mRNAProportions.Endothelial","mRNAProportions.Macrophages","mRNAProportions.NKcells","mRNAProportions.otherCells","cellFractions.Bcells","cellFractions.CAFs","cellFractions.CD4_Tcells","cellFractions.CD8_Tcells","cellFractions.Endothelial","cellFractions.Macrophages","cellFractions.NKcells","cellFractions.otherCells","fit.gof.convergeCode","fit.gof.convergeMessage","fit.gof.RMSE_weighted","fit.gof.Root_mean_squared_geneExpr_weighted","fit.gof.spearmanR","fit.gof.spearmanP","fit.gof.pearsonR","fit.gof.pearsonP","fit.gof.regline_a_x","fit.gof.regline_b","fit.gof.regline_a_x_through0","fit.gof.sum_mRNAProportions"
"GTEX.12WSK.0326.SM.5GCOJ",0.00104914250648215,0.00468168582604298,0.091190500419175,0.0283373543598118,0.00807738421518957,0.249816472555759,6.2168037060224e-09,0.616847453900735,0.00127121044292577,0.00569533071751041,0.112281792203852,0.034891451622808,0.0098262412616409,0.0856311455876421,6.88154800996214e-09,0.750402821282073,0,"",520.153094014971,561.927766012799,0.436303315299999,9.87719936038076e-06,0.34978925819771,0.000511549451963623,0.123752097585605,43.2537364729907,0.140383492828635,0.383152546099265
"GTEX.139UC.0005.SM.5PNU7",0.00840327489385714,1.08192732847878e-07,0.0214817725952016,0.00724512516921609,3.59637573185862e-07,0.0341882602797609,0.0406369899432687,0.88804410928839,0.00861001758935216,1.1129797727734e-07,0.0223667225751967,0.00754359091943038,3.69959547142567e-07,0.0099096926052646,0.03803759235305,0.913531902700182,0,"",77.7125687963039,114.939145879717,0.853276034907651,4.84467315884671e-28,0.696489604628186,4.61415071668011e-15,0.490429984105828,7.42636138854593,0.506352154221764,0.111955890711611
"GTEX.WYVS.1926.SM.4PQZ2",0.000553324596042463,0.00965940311595599,0.0297717273813866,3.6554056204567e-05,4.3082059939796e-07,0.382222068359205,0.000301059843821252,0.577455431826784,0.000759318197006947,0.013308460988491,0.0415168728473594,5.09748757288787e-05,5.93572819282697e-07,0.148384078501282,0.000377426756247988,0.795602274261065,0,"",1129.33206848876,1174.77183767951,0.267981998760754,0.008649727938081,0.245757789938141,0.016369108367732,0.0622238091599108,68.1894421895683,0.0719239335363031,0.422544568173216
"GTEX.PSDG.0426.SM.2S1OF",0.00129902019242437,0.00162047097277258,0.0397850115838691,0.0320884175722784,0.0608474435868089,0.00295721724382197,1.11522165970159e-07,0.861402307325859,0.00129547217544506,0.00162250915640893,0.0403188786160733,0.0325190055644757,0.0609239758209038,0.000834301704705715,1.01603671947737e-07,0.862485755358316,0,"",322.573082850914,323.122096616916,0.254878348399741,0.0126785097907877,-0.0185544362028311,0.85835581744402,-0.00152836061670137,8.14358005430109,0.00749012469592623,0.138597692674141
"GTEX.R3RS.0126.SM.3GIJL",8.76616595649834e-05,0.0317854686157042,0.168571495368348,0.0398758266898432,0.0613198955421565,0.00279104301440403,1.29006104185066e-08,0.695568596209369,8.72664391646602e-05,0.0317687332836907,0.170529090056983,0.0403388984942569,0.0612876100716059,0.000786016766814803,1.17323185917632e-08,0.695202373155166,0,"",138.368031473406,166.046720884815,0.480346902180405,8.38385959451126e-07,0.405353002603686,4.60240618134485e-05,0.156426993075274,20.2705027940609,0.191728327054169,0.304431403790632
"GTEX.XBEC.1226.SM.4AT65",0.000554354589274764,0.0273323963724931,0.0238353735113719,0.0161282773916898,0.0838074707184238,0.00410283306011176,9.13579746103395e-09,0.844239285220837,0.000553509631983412,0.027399898782951,0.0241844528105074,0.0163644829525327,0.0840144487751873,0.00115890835884653,8.33335760087511e-09,0.846324290354634,0,"",163.820435346985,180.614836238594,0.610190491832836,5.22514080510557e-11,0.364808191348729,0.000278255703178469,0.153172451587727,14.7993871873802,0.188626180137136,0.155760714779163
"GTEX.12126.0826.SM.5FQTZ",6.18605143473601e-05,0.0338539961298308,0.124152723938737,0.0337380954772107,0.0419529622103632,0.00223983502683514,8.30126400464201e-10,0.764000525872549,6.15950413895734e-05,0.0338435473432174,0.125621867525023,0.0341373304276116,0.0419400137375078,0.000630922433994836,7.55113910885837e-10,0.763764722736142,0,"",140.009346221218,168.475685030162,0.570086721058276,1.63762767566389e-09,0.431405286110582,1.27295488846705e-05,0.169868420330225,17.4967506143846,0.198779749393593,0.235999474127451
"GTEX.XQ8I.0426.SM.4BOPO",1.43712675006858e-07,0.00630568955315054,0.108389376938504,0.0326935047092883,0.0771977628135211,0.00271251236547465,6.9036338809783e-10,0.772701009217023,1.431737106101e-07,0.00630716954591354,0.109731595891158,0.0330983584217918,0.0772158817090551,0.000764482674704857,6.28321584692645e-10,0.772882367955345,0,"",77.561787523421,83.8689822571252,0.380827048881848,0.00014054135676638,0.205539529852154,0.0456928028615067,0.0793400773024787,11.794649155183,0.165767788765527,0.227298990782977
"GTEX.11WQK.1526.SM.5EGKN",0.00194395769517851,0.00930527815717787,0.0570162941924814,0.0144189118288685,0.179309072266896,0.0221130185541603,3.66416271080753e-08,0.715893430663611,0.00196574293828507,0.00944719733927606,0.0585889438896558,0.0148166208985724,0.182043799423791,0.0063258029361623,3.38493774610755e-08,0.72681185872488,0,"",85.8505392499378,102.637219346828,0.637709662440614,3.66123034983306e-12,0.452173168986444,4.22388803677379e-06,0.270221143163158,12.6386302248792,0.355961539307252,0.284106569336389
"GTEX.P4QT.0626.SM.3NMCP",0.00405123174636078,0.00899448589924514,0.155578923474342,0.0442343425090666,0.0535778959160923,0.00713121977254246,7.17117316193927e-10,0.726431899965233,0.00404606072935686,0.00901893730350588,0.157896622419285,0.0448933128032043,0.0537235467967717,0.00201482274153992,6.54291893716262e-10,0.728406696552044,1,"",83.0507865564621,91.663205791473,0.388346660660313,0.000100735784515373,0.226653554338184,0.0271934505062013,0.0974158530621174,14.2037719863736,0.202412205383085,0.273568100034767
"GTEX.145LS.0011.R8b.SM.5PNXA",0.00443868199564117,0.000813965905361429,0.0780173597044099,0.0371210460039727,0.0628054946131527,0.0233691637348243,3.91885226269949e-09,0.793434284123785,0.004490163074841,0.000826700136357278,0.0802003196763772,0.0381597091662643,0.063788066083216,0.00668773363657348,3.62162095327115e-09,0.80584730460475,0,"",74.8226511233506,80.7006835601813,0.311815388866129,0.00209767041811282,0.29212630476907,0.00407185075256347,0.125529000055718,11.0321013887281,0.211928983033517,0.206565715876215
"GTEX.13OW8.2926.SM.5L3FV",0.0041186218830001,0.000391119756376475,0.14946545788004,0.0327723401110421,0.0382044471060314,0.00282920753437888,6.48355335665713e-11,0.772218805664296,0.00410153634880324,0.000391055239071869,0.151255873228694,0.0331649130946489,0.0381981450772766,0.000797052927979648,5.89852944468273e-11,0.77209142402454,0,"",44.4563214184392,51.4436288723938,0.1569950181603,0.128666958816898,0.30313333405659,0.00282597581047764,0.196771291459029,8.25802369842373,0.309203661350774,0.227781194335704
"GTEX.UTHO.0426.SM.5SI7N",0.00122024177752335,0.0191396346766826,0.0549694793845774,0.0223858237320996,0.20220094360233,0.00679655280535253,7.9835727968966e-09,0.693287316037862,0.00122019614565583,0.0192154746112576,0.0558575844678205,0.0227474965016373,0.203002155673136,0.00192264971475731,7.29318229491563e-09,0.696034435592553,0,"",141.848487868515,159.601520289036,0.545684879763643,1.07307233846295e-08,0.437972256663718,9.05108229517261e-06,0.243872104207244,14.7709808548008,0.312546550260482,0.306712683962138
"GTEX.12ZZW.0005.SM.5O9BY",0.000996452365436452,3.21378461538008e-08,0.00414605459040359,0.00444789710696997,0.000459906694392949,0.0044605752451534,0.00137118192231773,0.98411789993748,0.00099569537514716,3.22418852280897e-08,0.0042099964705862,0.00451649410628029,0.000461395539243189,0.00126092289597614,0.00125170228979637,0.987303761081085,0,"",4.46466070777091,6.7331141935998,0.765903646488511,1.54884709733647e-19,0.675349832752082,6.07353275626277e-14,0.536805162954291,0.608667932861669,0.580408008728854,0.0158821000625202
"GTEX.PLZ6.1426.SM.2S1OQ",0.000786111882384966,0.00719264892874681,0.175904311085772,0.0315811712995196,0.066352705272036,0.00372319139898111,1.65267007636944e-10,0.714459859967292,0.000783103046693906,0.00719377961048492,0.178068788641793,0.0319697731254142,0.0663631358926417,0.00104924674085239,1.50403082392279e-10,0.714572172791716,0,"",85.6645463018931,93.257850699855,0.402727711322476,5.20851645245219e-05,0.181856406860536,0.0777671622180559,0.0700203408074391,14.2247832583077,0.155828545675461,0.285540140032708
"GTEX.13CF3.1426.SM.5K7YY",0.00151711904265583,0.0422884575082476,0.0562746940945899,0.0187615827683927,0.0715045516968677,0.0203461837134974,3.46887676069324e-09,0.789307407706872,0.00153207632688826,0.0428762011409008,0.0577498224813554,0.0192533800809785,0.0724983534915385,0.00581261311577704,3.20026272954461e-09,0.800277550162299,0,"",251.293840592207,276.871388405049,0.584692705238362,4.92981467656001e-10,0.413062188751713,3.18120334982025e-05,0.212195569161475,19.0973645287332,0.254932362018823,0.210692592293128
"GTEX.XMK1.0926.SM.4B66X",0.0193697006928371,0.027035421132147,0.0171192049382192,0.0160570682443602,0.309076566599758,0.0260707920057354,3.89717106693293e-09,0.585271242489772,0.019654148375403,0.027542171120553,0.0176519089916937,0.0165567214333696,0.314869875524943,0.00748364639481671,3.6125744868027e-09,0.596241524546647,0,"",105.91018642084,152.106205081262,0.687098873889126,1.48938018257496e-14,0.625066261760969,1.28271921720952e-11,0.454202643220687,13.9647119431863,0.513020503677692,0.414728757510228
"GTEX.ZVT3.0011.R7a.SM.57WCO",0.00126785321451588,0.00144319804220909,0.0652946196118061,0.0158276478047003,0.158344729827965,0.11375323401672,1.09665065652953e-07,0.644068607817018,0.00137368714722178,0.00156992354406279,0.071890751439175,0.0174265735976318,0.172248792033192,0.0348666582316692,1.08548338947833e-07,0.700623505458708,0,"",406.949999607296,420.485092868192,0.319935883840309,0.00157456949353883,0.216616740048799,0.0349901820982546,0.0488988561794147,32.4841938002547,0.0641089119404995,0.355931392182982
"GTEX.ZLWG.0526.SM.4WWFB",0.00138150013285295,0.00880467130393056,0.0394303973171803,0.0419599998719677,0.136448163389528,0.0301996626139186,1.20420723126228e-08,0.741775593328549,0.00140509177156944,0.00899084726085264,0.0407531967234405,0.0433676616429318,0.139333378125252,0.00868927543950103,1.11889932197985e-08,0.757460537847459,0,"",88.0776438229279,101.64285891612,0.525465960347361,4.56424349030375e-08,0.35346154028465,0.000442000709600932,0.206611534000204,13.7104460985145,0.31759490659743,0.258224406671451
"GTEX.144GM.0226.SM.5Q5CB",0.00109702114930286,0.0312951121723247,0.030002163548301,0.0166365292990026,0.173684135696199,0.0120938749512443,1.55608878481156e-09,0.735191161627537,0.0011016000545616,0.0315514391747562,0.0306152838803781,0.0169765112590367,0.175106719952417,0.00343559637336049,1.42751059881534e-09,0.74121284787798,0,"",92.4403445247929,132.611594415012,0.729075314183793,5.44030231974347e-17,0.689691485071409,1.08249038816548e-14,0.524724782675869,7.4157221832224,0.561177989135203,0.264808838372463
"GTEX.QMR6.0011.R4A.SM.32PKU",0.00365053269052338,0.000996913674696199,0.105660389569182,0.0373077039785621,0.0756786891618992,0.0121198065458151,6.98251541142612e-10,0.76458596368107,0.00366155703687352,0.00100392397947184,0.107695743175044,0.0380263684670125,0.076210862297359,0.00343900623287038,6.39819519066224e-10,0.769962538171549,0,"",80.9345547123589,86.0819656073523,0.302142425570599,0.00292211388155317,0.225717794785968,0.0278518140864492,0.0934512324953562,11.4665580845204,0.184854499354573,0.23541403631893
"GTEX.11ZUS.1826.SM.5FQTR",0.00108513334241926,0.0391903887716893,0.0595777916857786,0.0244303391224411,0.271340658336767,0.0137215175562948,8.73479819271248e-07,0.59065329770479,0.00109044887677881,0.0395398926574521,0.0608391827033489,0.0249475823678399,0.273760502013405,0.00390078541840063,8.01883167809752e-07,0.595920804079607,0,"",186.473281299274,225.081096540001,0.701035834266517,0,0.483427826213157,6.96279343628101e-07,0.253409130301794,22.9020048494895,0.307923071931459,0.409346702295209
"GTEX.Z9EW.0826.SM.5HL9T",0.00143129490589846,0.0287508228295061,0.0536690637860884,0.0218917993066836,0.198840791389641,0.0594836521260542,1.05980558940989e-08,0.635932565058072,0.00148779879057806,0.0300053755620964,0.0566912278654901,0.0231245506317641,0.207517282482351,0.0174920380875382,1.00641546518928e-08,0.663681716516027,0,"",162.150929848015,193.620201265749,0.704069598780646,1.7332334656735e-15,0.414274456303076,2.9992338686403e-05,0.214360332884079,26.2333274871369,0.292018575032,0.364067434941927
"GTEX.P44H.0011.R6A.SM.2XCF3",0.00562921925323776,0.00135995113618328,0.0572953379750546,0.0277900433297553,0.059138569449813,0.0275613475945394,9.62471718547755e-10,0.821225530298945,0.00571412857128429,0.00138598605497542,0.0591014175356585,0.0286660487958199,0.0602707188426435,0.00791461885643967,8.92536203099528e-10,0.836947080450642,0,"",89.3392695566945,94.505547249539,0.295562334029516,0.00363850804924122,0.228746608413828,0.0257685471110972,0.0748217050744796,11.6618015371917,0.130562086697041,0.178774469701055
"GTEX.132AR.2126.SM.5K7XG",0.0017918075078644,0.0258969015989917,0.0516387586119907,0.0262469658647204,0.0304155306657181,0.0433665594364524,6.93735390244567e-09,0.820643469376908,0.00184026004083201,0.0267035722959923,0.0538939984550949,0.0273932599424593,0.0313629535544359,0.0125999994296151,6.50905160277136e-09,0.846205949772519,0,"",159.917338111529,178.557217103632,0.594097453201627,2.20398752324046e-10,0.461013470477878,2.58253920258666e-06,0.26523917753237,14.3805220461402,0.324191604301865,0.179356530623092
"GTEX.13CZV.0006.SM.5P9IN",0.00051515847668921,1.52272049513374e-08,0.00565803560106358,0.00110772666516315,0.000872761498268005,0.00782761496468939,0.00106627971489406,0.982952407852028,0.000516015326964491,1.5313542110355e-08,0.00575922698053653,0.001127537850039,0.000877709993313631,0.00221808875166201,0.000975728338795829,0.988525677445146,0,"",13.3468218870294,15.1282333494949,0.683708879188848,2.24935147328141e-14,0.330104534173121,0.00108710880187628,0.14790202268987,1.622153088476,0.176839872173944,0.0170475921479723
"GTEX.13NZ8.1626.SM.5IJBC",0.00205036784903504,0.0265364820811348,0.0926953974335401,0.0367054902227895,0.0598768172955147,0.00596934183189039,7.58589777353118e-09,0.776166095700198,0.0020477769146957,0.0266089612214084,0.0940775066152915,0.0372527773207706,0.0600403589521152,0.00168657252909429,6.9213986801535e-09,0.778286039525226,0,"",462.090796767692,468.082295774741,0.464091106260646,2.16895995999679e-06,0.133191258510428,0.198183700249873,0.0293765548769139,20.6749265593409,0.0539953529329349,0.223833904299802
"GTEX.11TUW.0226.SM.5LU8X",0.000678030555952006,0.015552819015764,0.0410821312839433,0.0351798308637856,0.155087720470135,0.00791420639273945,6.19112628749876e-09,0.744505255226555,0.000678559635828552,0.0156272149909185,0.0417800052532521,0.0357774407597968,0.155829573261398,0.00224064906267536,5.66036503007724e-09,0.748066551375766,0,"",105.65416913453,120.759867584596,0.629036379456006,8.70595240149189e-12,0.421902107583591,2.05957202475707e-05,0.242527699264922,12.8804134934486,0.322048490447875,0.255494744773445
"GTEX.1399S.0826.SM.5KM23",0.00112938857318324,0.00944687964474313,0.0290530565911841,0.0197359467968341,0.111219141135102,0.0221312067991472,1.5574485512883e-09,0.807284378902358,0.00114237562139047,0.00959373310626179,0.0298630482163308,0.0202861798358124,0.112948062903668,0.0063328375407973,1.43918050242216e-09,0.819833761336558,0,"",101.181782496094,109.979276864253,0.546807468032013,9.87399083519076e-09,0.163974069235833,0.112324462461804,0.0535123292787055,16.0342477068086,0.114040372114669,0.192715621097642
"GTEX.13O61.0005.SM.5O9AU",0.0108431765139173,1.32525514830586e-08,0.00433356443923572,0.063753062822247,0.00437036988289631,0.0899298691045675,0.00188451089987679,0.824885433084708,0.0115381452681423,1.41583514244889e-08,0.00468599155893583,0.0689377805338561,0.00466908072276867,0.0270714270358927,0.00183195224772392,0.881265608474329,0,"",114.779601703411,138.437963575535,0.707541659180379,1.09539958015623e-15,0.419257249172512,2.34868610208622e-05,0.240821816880191,14.4731934592376,0.275939029947128,0.175114566915292
"GTEX.S3XE.0326.SM.4AD6L",0.00130820484046649,0.0419329735664137,0.0896811168152082,0.0181975166466054,0.0511022399933054,0.0192227666774655,4.8269641381751e-09,0.778555176633571,0.00131948821696889,0.0424638275773658,0.0919194761817089,0.0186517101633623,0.0517491731049322,0.00548495883668252,4.44774476548317e-09,0.788411361471235,0,"",157.30784078659,194.64799581883,0.546127734367665,1.03845885911906e-08,0.6112487149619,4.73974406240549e-11,0.418827004280471,11.8759796989974,0.456122328127946,0.221444823366429
"GTEX.YEC3.1426.101806.SM.5PNXX",0.00242471059091541,0.0317272120729218,0.0658339543574916,0.0271479218847726,0.0501990584249322,0.0164540157321409,5.76298030827303e-09,0.806213121173845,0.00244116623456694,0.0320703034481824,0.0673541182646929,0.0277747912777404,0.0507419004481207,0.00468637531293688,5.30054591541161e-09,0.814931339713214,0,"",187.756846325471,207.2782569969,0.499833771608296,2.51031959751476e-07,0.41753021088756,2.55751961891604e-05,0.22998800772901,15.9934928316074,0.280084981309197,0.193786878826155
"GTEX.13OW7.0126.SM.5MR3B",4.32667235064662e-05,0.215414346892049,0.125074141322302,0.021871240005845,0.0747175471616222,0.00766397926148022,7.55926748613837e-08,0.555215403040521,4.32552522445145e-05,0.216218663244801,0.127065935694217,0.0222195375219416,0.0749965283246073,0.00216753877368459,6.90399668656716e-08,0.557288472148537,0,"",337.007019341702,663.281882032236,0.643763757353758,1.96751680330664e-12,0.803471894574646,1.15456439728817e-22,0.686691123123452,29.5420367575716,0.702678261462523,0.444784596959479
"GTEX.13PL7.1226.SM.5SIAR",0.0031923003628939,0.0179689445141103,0.0602330816113629,0.0472784266496509,0.109866674927669,0.128230029134496,2.2712212229741e-08,0.633230520087604,0.00349714223478596,0.0197635897070557,0.0670534920146418,0.0526319344620605,0.120839589884861,0.0397399213535541,2.27302915894561e-08,0.696474307612749,0,"",268.886964978222,295.998133761322,0.618163239066608,2.48412744509396e-11,0.325134749008359,0.00130494439571552,0.125634428862204,32.5568475979045,0.174604301705881,0.366769479912396
"GTEX.13O61.1626.SM.5KM3T",0.00172443002742376,0.0442874190886153,0.0521117254747147,0.0182422962671367,0.0647216919069438,0.0100264763442665,3.57292400469561e-10,0.808885960533607,0.00172854240911872,0.0445706068620544,0.0530819274689987,0.0185819263994624,0.0651355428876854,0.00284322028941223,3.27185660738557e-10,0.814058233356083,0,"",181.373727507014,217.423014510537,0.486656168277005,5.72023917002378e-07,0.528896803267322,3.59388261435285e-08,0.365030748677995,13.2852618086468,0.403575388030508,0.191114039466393
"GTEX.P44G.0011.R7A.SM.2I3F9",0.00318201268174058,0.00155128979277586,0.0973955051764511,0.0352096197270326,0.0589186845924187,0.047635707799872,6.2206645689001e-09,0.756107174009045,0.00327618993608705,0.0016035917507041,0.101902033002922,0.036838782497654,0.0609051364965634,0.0138748246048685,5.85113300029513e-09,0.781599435860068,0,"",185.874429334949,191.793773786577,0.231578612909997,0.0239420759655941,0.171852879506196,0.0958620761360331,0.0404138994452819,17.2205312135947,0.0684229181914455,0.243892825990955
"GTEX.ZLWG.1026.SM.4WWC4",0.00364992640184978,0.0765566184711593,0.0599943802321163,0.0260365207285866,0.114576071554542,0.0169748460082865,8.59694665604655e-09,0.702211628006513,0.00367641915787841,0.0774207489613451,0.0614084665633487,0.0266502096763297,0.115869345458918,0.00483698198466594,7.91081385674709e-09,0.710137820286701,0,"",221.678998529783,303.049936045396,0.630199402422003,7.76342807469018e-12,0.634811277536899,4.90519092349384e-12,0.513993940818583,14.3627227846355,0.543248970081002,0.297788371993487
"GTEX.S33H.0326.SM.4AD6N",0.0044345180559699,0.0514934752971408,0.0284616724188429,0.0206974052097757,0.297596725268053,0.0129515115039588,0.00171302664292775,0.582651665603331,0.00445641055157706,0.0519546809845532,0.0290653763224029,0.021136420322269,0.300262175627675,0.00368202671664214,0.00157267471485721,0.587870234760024,0,"",186.876840678947,244.072767084537,0.719148072736268,2.2480707169455e-16,0.621463127132053,1.81482939264139e-11,0.396679828852785,17.31496753701,0.437497134441837,0.417348334396669
"GTEX.ZDXO.3126.SM.5IJDF",0.000619353357228571,0.055916770612404,0.135529642921402,0.0353908485503238,0.0663406283915116,0.0116485697809827,3.34569133430777e-09,0.694554183040456,0.000620792378722137,0.0562708758293341,0.13804444748756,0.0360475393348348,0.0667607449746149,0.00330299715541991,3.06358385683385e-09,0.69895259977593,0,"",126.449669035505,197.297684554404,0.613056639522729,4.0091236297206e-11,0.639735370324666,2.97883412259332e-12,0.405090109816673,17.0174564426343,0.437781111035689,0.305445816959544
"GTEX.S32W.0426.SM.4AD6H",0.0012598168129795,0.0564666254204269,0.0994703013812091,0.0254917309797771,0.0311766747433821,0.0144010373231688,2.88627625755437e-08,0.771733784476294,0.00126597686712922,0.0569696979543865,0.101575407208479,0.0260312165416743,0.031454434015285,0.00409392478556097,2.64967304259301e-08,0.778609316130755,0,"",289.287509540646,327.072871122558,0.495693001477677,3.26394263974177e-07,0.536074750798279,2.16083581822634e-08,0.326828792424103,18.5009662978844,0.358926417826803,0.228266215523706
"GTEX.13OW6.1126.SM.5L3HL",0.00299775970356132,0.0218198482963918,0.0307176204317812,0.0143652506612648,0.124673876022103,0.00358508436679648,7.27674834156033e-09,0.801840553241353,0.00299191784263529,0.0218644363447377,0.0311542416462644,0.0145694387820213,0.124928642450175,0.00101223171410065,6.63477534678628e-09,0.80347908458529,0,"",106.685389696235,125.716306162265,0.602455517829639,1.05414491115546e-10,0.430058638795974,1.36397864583496e-05,0.208569823216514,14.1569767241928,0.257953668630103,0.198159446758647
"GTEX.VUSG.1526.SM.4KKZH",0.00230270162420715,0.00788110675056468,0.0794328014469916,0.0161305260168195,0.035143039373568,0.160854876729192,2.11352711800794e-08,0.698254926923386,0.00258974037169638,0.00889896467326463,0.0907810512519837,0.0184350303952399,0.0396818208145858,0.0511776695133034,2.17151285514243e-08,0.788435701264798,0,"",383.288852971612,407.757543569509,0.481007700800054,8.05768229295326e-07,0.289752525963155,0.00439756479416585,0.0910016895932203,34.2300904699897,0.108710861822259,0.301745073076614
"GTEX.R55F.0011.R6A.SM.2TF4L",0.00516812406146562,0.00311935479822048,0.175877340179786,0.0459511155810841,0.0267670361037563,0.0633475653526393,4.35602346236678e-10,0.679769463487446,0.00537783694356145,0.00325891615594562,0.185977907561973,0.0485900703136207,0.0279646055187677,0.0186480034787395,4.14095899971951e-10,0.710182659613297,0,"",208.814693140001,217.814363030187,0.233243559079753,0.0229207386720179,0.203164724573861,0.0483095077757492,0.0525140110132258,21.6629377536559,0.0779063263204235,0.320230536512554
"GTEX.P4PQ.0626.SM.3NMCU",0.000609084714158033,0.00553430801361567,0.127406724736343,0.0905729872344447,0.0595355643478558,0.00812313306616603,8.07006830983695e-10,0.70821819708041,0.000608599014647008,0.00555201439610828,0.129366748897458,0.0919663614357766,0.0597260415442212,0.0022961741608648,7.36659469152899e-10,0.710484059814265,0,"",119.843735484975,125.088387857718,0.27146141653319,0.00779049707306006,0.0737911051873597,0.477285561649786,0.0196532630662462,15.6910937784601,0.0787942045862566,0.29178180291959
"GTEX.YEC4.2326.SM.5IFHV",0.00179352672370174,0.0431058804341348,0.0577846586697926,0.0287820531683144,0.0861395808574641,0.00745050916009326,5.46719762375734e-09,0.774943785519301,0.00179410826404489,0.0432923366878072,0.058739482369158,0.0292576428337054,0.0865121811472119,0.00210840705636091,4.99622039244689e-09,0.778295836645491,0,"",214.567479654436,244.697343720441,0.60648807683601,7.3285543550535e-11,0.50822227644502,1.45912432740628e-07,0.286606413868083,13.1302120374974,0.321512511347104,0.225056214480699
"GTEX.XMD2.0926.SM.4WWEF",0.00739706340162989,0.0147062445440287,0.0545344464017517,0.0167172092529892,0.364343421394785,0.00813562026502422,1.65184009522704e-08,0.53416597822139,0.00740467056709285,0.0147802539705228,0.0554745869771211,0.0170054037385423,0.366176985877113,0.00230390614617279,1.51060328360298e-08,0.536854177617403,0,"",135.390131087352,168.727917277928,0.620833012564286,1.92749376856421e-11,0.576234501606864,9.95124783439839e-10,0.329175222138096,17.4419675406251,0.378086012249675,0.46583402177861
"GTEX.YJ89.0011.R8b.SM.4SOK8",0.00292608691869546,0.000656741352386335,0.0618402534394072,0.0271484360540302,0.0351700190676881,0.032209065510091,1.17749412177378e-10,0.840049397539952,0.00298018506693763,0.000671558866468377,0.0640035466913893,0.0280981415492559,0.0359635312333338,0.0092802964553333,1.09559686221376e-10,0.859002740027722,0,"",84.9059156207764,90.5400721696167,0.295355197470527,0.00366341306890033,0.256628297583673,0.012060017651955,0.0825868243451136,10.6085902044004,0.121575676185778,0.159950602460048
"GTEX.XBEW.0726.SM.4QARX",0.00341629852185711,0.0114703668413743,0.0320225020988205,0.0268528281840509,0.221494800013951,0.0249838565974047,1.54706868948499e-08,0.679759332271854,0.00346238868161974,0.0116716169690076,0.0329801052561995,0.0276558370487002,0.225380975355104,0.0071632019996867,1.43240432430772e-08,0.691685860365639,0,"",156.4096326417,170.558557367509,0.541453633195184,1.46436078174915e-08,0.295972440555345,0.00358964532458925,0.124459852720765,20.0347461246465,0.195858704044341,0.320240667728146
"GTEX.12WSM.0005.SM.5NQB3",0.00131265208050395,4.6878955065555e-06,0.00940972793242728,0.00199364484507835,0.000600532709584964,0.00373135367944827,0.0108924621996786,0.972054938657772,0.0013120511930974,4.70449254587797e-06,0.00955773498121785,0.0020250031895465,0.000602658837392522,0.00105510402232035,0.00994633840358954,0.97549640488029,0,"",3.84059613581206,22.1098577477201,0.773744361550142,3.86567760731777e-20,0.985521486705799,1.7683283470473e-73,0.974807500183635,0.283001134862952,0.978012736678299,0.027945061342228
"GTEX.11DXY.3026.SM.5N9CB",0.0102806391597415,0.00656739481372937,0.0332004708479859,0.0330138282278147,0.0189613589719136,0.0109323236687605,1.36740923156789e-09,0.887043982942645,0.0103127843085574,0.00661428123595107,0.0338436215199515,0.0336533633086903,0.0190967292835623,0.00310238729450744,1.25311332020548e-09,0.893376831795667,0,"",38.6657255730422,45.0298453418392,0.363783347183266,0.000290337803823208,0.391304379163746,8.81732735017024e-05,0.237042296883738,6.71678380804802,0.36279199524388,0.112956017057355
"GTEX.12WSJ.1826.SM.5GCNY",4.9185116695462e-05,0.0101085203694713,0.115538954983248,0.0543279282696274,0.144396675517828,0.00468122449193793,5.97438593350099e-10,0.670897510653754,4.90528912213549e-05,0.0101216707845857,0.117094395105253,0.0550593165653607,0.14458452459512,0.00132074229599042,5.4432740260042e-10,0.671770297218142,0,"",110.182637823951,121.288537883941,0.463074495157086,2.2981054385711e-06,0.336132223655523,0.00086753044240399,0.144610645277853,16.4640149668119,0.223650719913419,0.329102489346246
"GTEX.RU72.1126.SM.2TF6H",0.00150379706950626,0.0263618150927531,0.0619859661244006,0.0215178512873309,0.173499932195579,0.0222872190597276,1.94652730140359e-09,0.692843417224175,0.00152061373715592,0.0267632405563101,0.06369418987526,0.0221108452653987,0.176141908495908,0.00637548562111535,1.79815115025477e-09,0.703393714650701,0,"",88.6166906519118,123.49604443668,0.623543327614934,1.48616059589404e-11,0.648734036357611,1.16939763229842e-12,0.51830787620215,7.14316468044137,0.56476181040703,0.307156582775825
"GTEX.12WSC.0926.SM.5EQ63",0.00200378700517707,0.0294277532791134,0.0548089953661932,0.0251038667367182,0.0902544954406091,0.00183229498189429,7.46416241318864e-09,0.796568799726132,0.00199650934132773,0.0294381565011144,0.0554943029333938,0.0254177544430286,0.090286401972642,0.000516467379543783,6.79417754710519e-09,0.796850400634772,0,"",173.505975588314,192.056732984911,0.540688479910471,1.54833781139147e-08,0.384608528431781,0.000118990864062207,0.190809303638061,14.5305143849663,0.237589965001674,0.203431200273868
